PQ,Wat1,Wat2,Wat3,year,month,index
93811.2595308,359.270658213,8.67108697463,53.6351257964,2019,1,21108
90514.0681305,358.945063491,10.8303224487,60.8205517778,2019,1,21109
90307.7809373,358.974444183,11.7006983102,61.7190269543,2019,1,21110
102188.773892,358.980395934,7.50663221547,46.9462892046,2019,1,21111
95609.0755948,359.40969379,8.28775568643,58.8527400453,2019,1,21112
91003.0982441,359.455099542,12.3235799332,53.7194884007,2019,1,21113
89752.3708658,359.597816114,12.4631054434,54.8589591697,2019,1,21114
95658.3492005,359.798017827,10.2059380692,60.2371834785,2019,1,21115
92652.2720608,359.737276559,8.78482886187,49.2227565964,2019,1,21116
98866.2962195,359.859095828,12.688699784,64.4120170311,2019,1,21117
99209.4270969,359.616863592,11.4522519834,42.4651198549,2019,1,21118
90709.0297038,359.416437246,8.28212541936,66.0444575914,2019,1,21119
91269.8252678,359.264488143,7.72433234844,53.2269063182,2019,1,21120
91304.8143494,359.468994308,14.355050155,60.9819898454,2019,1,21121
91008.6925053,359.47620186,9.39535848219,44.2043631166,2019,1,21122
97820.9794227,359.692670988,9.96340890629,72.1508314337,2019,1,21123
104529.141846,359.325920477,10.0159613004,47.9278872135,2019,1,21124
93721.5340896,359.305932382,12.7561093693,57.6802161934,2019,1,21125
92488.9209363,359.072878676,11.9141708727,50.0150748523,2019,1,21126
86314.352585,359.049386881,8.37943264794,60.0374134314,2019,1,21127
92817.5369394,359.488548405,7.61969484417,47.9756617425,2019,1,21128
91962.6689324,359.84053032,10.0985837729,69.3090825241,2019,1,21129
100373.831269,359.857574865,13.1492243051,42.5894892622,2019,1,21130
97020.5822122,359.792370433,8.72126091367,60.5681920735,2019,1,21131
94500.406534,359.586143114,9.15806129131,54.919255288,2019,1,21132
88416.2651012,359.371470518,10.1344153703,50.017696037,2019,1,21133
93281.7373543,359.802048312,15.7407984824,62.7297714187,2019,1,21134
96053.3939472,359.746925092,9.38352821432,48.5013661867,2019,1,21135
91454.7839616,359.754589337,8.60081349075,63.2252301598,2019,1,21136
97604.352279,359.858139897,8.87502447829,53.0815540834,2019,1,21137
92180.7610052,359.670053912,13.0275361573,53.0208560189,2019,1,21138
91821.6864142,359.439303555,10.5335548151,59.6270547596,2019,1,21139
90336.485758,359.187604125,7.41018566837,45.5794209604,2019,1,21140
89509.243338,359.342035988,8.15022493806,72.2405614178,2019,1,21141
100270.84154,359.146029796,10.8695237057,42.2901609274,2019,1,21142
101187.462372,359.101661253,16.0316437321,64.8335273754,2019,1,21143
96135.6692002,359.334521093,10.9132034743,46.5169385703,2019,1,21144
99542.011501,359.766382885,10.4078596682,56.5312962782,2019,1,21145
106565.251736,359.841121264,10.0827403555,57.1524231482,2019,1,21146
94290.0099076,359.825838046,15.8962025686,53.6658332759,2019,1,21147
88320.2262712,359.78437512,12.4615232434,51.4988189721,2019,1,21148
88086.1965204,359.329930466,9.31116565569,64.1741481494,2019,1,21149
100432.923855,359.457252752,9.07260172574,42.010316013,2019,1,21150
94396.4737818,359.769599412,9.79088890375,61.0507435048,2019,1,21151
92759.9406956,359.290785602,16.709892156,53.328807318,2019,1,21152
113726.863865,358.953089804,12.3413704521,59.704352053,2019,1,21153
105301.219618,171.676672245,11.2546392694,54.9946879733,2019,1,21154
95644.7395524,126.916900737,10.170549834,46.8248733769,2019,1,21155
95792.0645495,126.676906757,12.7166817757,57.4585479009,2019,1,21156
103607.602408,214.000073412,14.7158299113,57.0652421059,2019,1,21157
116208.748496,241.549621936,10.1780913963,53.0189925806,2019,1,21158
101786.240702,351.390220356,8.87462583628,50.2932236068,2019,1,21159
98410.5943297,351.606049853,9.11301327317,55.5657872672,2019,1,21160
100393.651863,351.891078655,14.8659455639,54.6408515088,2019,1,21161
100542.955579,351.970140359,11.9523772486,54.8414067515,2019,1,21162
101811.989407,351.655126269,11.7163800269,51.198150368,2019,1,21163
103405.426221,351.749336993,10.9568817808,55.8188071136,2019,1,21164
105445.204686,351.921664061,12.2477163682,54.0224202076,2019,1,21165
104618.744586,352.213676558,14.9338274743,44.068317921,2019,1,21166
95074.4438839,352.37840927,9.2546200258,67.8644082224,2019,1,21167
94653.2775129,352.642996913,9.73005014351,37.1493828165,2019,1,21168
97798.0902307,352.505963714,10.0189827915,57.0221387222,2019,1,21169
104444.543132,352.537229373,13.5825988466,47.9054637811,2019,1,21170
95950.9849341,352.261850307,12.7637994803,52.837570122,2019,1,21171
93072.1288474,352.2553657,10.286869042,51.8411137522,2019,1,21172
105954.783551,352.016901956,10.9657549703,50.2256508216,2019,1,21173
99079.8933969,352.185818641,10.4672506104,57.1587229314,2019,1,21174
92497.5978505,352.18796134,15.5111392572,46.5704915754,2019,1,21175
91487.5022599,352.276056697,8.43503376817,49.6852695628,2019,1,21176
99071.3285473,349.754596569,8.47112177785,51.4317668988,2019,1,21177
101603.655297,351.561414639,10.2026915872,51.2882571622,2019,1,21178
92967.9353799,352.360289196,14.4762061673,52.3106278957,2019,1,21179
92383.6073549,352.320837397,9.83086835724,47.7697465027,2019,1,21180
94748.7658207,352.674406058,9.88798704477,47.8357237148,2019,1,21181
94550.6788283,351.526306022,9.47482139195,52.5093442676,2019,1,21182
94338.5710408,335.237136498,16.8430912399,54.168310086,2019,1,21183
95494.753918,182.63123377,10.947902075,49.5463138281,2019,1,21184
93429.2777116,358.578537072,7.57300001754,47.4898069565,2019,1,21185
98952.3144185,126.843814563,7.52538311385,57.1362877364,2019,1,21186
103921.08912,124.835308211,12.2630323768,48.4616921383,2019,1,21187
101116.560165,126.960065507,11.5211614306,50.3710150533,2019,1,21188
95249.1454743,126.895203455,8.62841599324,52.5909829164,2019,1,21189
92185.7599385,126.835631903,9.96801552976,49.2109267225,2019,1,21190
99773.3738303,242.301713532,11.4074126064,49.2378564906,2019,1,21191
101715.372247,319.960745665,9.071509548,49.6675965955,2019,1,21192
95004.3854593,322.641731438,11.4287216455,49.296948669,2019,1,21193
92565.8932954,323.048343269,8.60937771597,47.9461361082,2019,1,21194
87770.9743556,320.687258653,12.1349767262,52.4191754448,2019,1,21195
94826.7804702,321.798552407,9.60303056983,53.7183667973,2019,1,21196
88892.730379,322.633114146,8.43709195573,42.2910557375,2019,1,21197
96936.2730756,322.351745475,11.5970426207,55.0766627999,2019,1,21198
97098.6623028,322.300585802,10.8275708446,48.6200364187,2019,1,21199
91211.0419168,320.409508907,8.53436889211,53.7160937018,2019,1,21200
83261.6984257,320.819775714,10.0757191406,40.7906984697,2019,1,21201
90175.9379458,322.774386689,10.8851993107,59.2629451319,2019,1,21202
89455.0906515,359.770138996,13.3399513823,36.0222896315,2019,1,21203
97222.2013153,359.405884087,8.87596222136,63.7450083304,2019,1,21204
97342.035068,359.222139195,8.65494418903,36.1959268095,2019,1,21205
95877.8635593,356.317193473,7.63073341157,58.9525601051,2019,1,21206
88501.3264389,358.26396016,13.6752504267,42.1640722408,2019,1,21207
89571.201614,359.090375455,8.58207327467,45.9917436581,2019,1,21208
89264.9663224,359.18135093,8.07184979174,51.1802381722,2019,1,21209
89347.6599812,359.435112664,8.82993617274,45.3288214141,2019,1,21210
99553.1374073,358.628433752,12.2493762477,52.5398163703,2019,1,21211
91269.1806159,357.830587536,12.5342578096,42.377939254,2019,1,21212
93455.3838689,359.573272287,8.78541523993,53.0741601615,2019,1,21213
87725.3433792,359.353583505,9.91909903126,42.7674011743,2019,1,21214
87401.3263565,356.713933099,8.10888702122,46.4584923598,2019,1,21215
86835.1114842,356.569922126,13.0149745769,49.3271738052,2019,1,21216
87063.7261398,359.033507002,7.59334199314,46.417392224,2019,1,21217
99810.2773389,359.354001613,8.45741581902,50.2107837872,2019,1,21218
90000.379825,358.667034645,8.75855907694,47.0181798144,2019,1,21219
85084.2169989,356.394779785,13.876913783,42.7110117339,2019,1,21220
92800.8723611,359.248492959,10.0336083847,57.0632118544,2019,1,21221
90495.4388119,360.021677735,8.79258617883,42.407162586,2019,1,21222
84643.2463744,358.653360472,7.93462540373,46.3858886788,2019,1,21223
94968.1866258,356.960362982,10.2129186712,48.9781091094,2019,1,21224
96552.3151787,359.475715749,11.5182675283,42.9200328352,2019,1,21225
87399.2136066,359.414102654,7.76459441707,48.624865651,2019,1,21226
84763.6906851,359.451149823,9.25051212918,43.2489706718,2019,1,21227
90539.7075383,357.087020509,10.3403799874,47.5501767223,2019,1,21228
87738.9577304,358.356971882,16.0308950265,46.986759981,2019,1,21229
88158.9126669,359.987766307,8.71552259119,42.5906225234,2019,1,21230
98994.0372017,359.807100334,8.37153248221,44.7066421642,2019,1,21231
95504.8366044,357.090565266,7.53837354123,46.8936722449,2019,1,21232
82290.1289769,358.087554187,11.0210503208,42.6776451872,2019,1,21233
88344.4407674,359.410789623,11.0221456822,50.7846506068,2019,1,21234
89404.7855974,359.032923773,8.46723578312,42.232484026,2019,1,21235
86715.1453114,356.411440982,8.64057654027,46.8768868551,2019,1,21236
89186.0113791,359.160116061,9.38536416183,44.4372541011,2019,1,21237
98032.7428297,359.268869784,16.6700298362,46.6832906234,2019,1,21238
102550.935278,357.817375846,9.59373065904,42.5865542755,2019,1,21239
92742.5138904,356.504592746,9.41645295871,40.3215116365,2019,1,21240
87031.9397108,358.622619781,8.6856415931,42.2886567214,2019,1,21241
86421.2153755,358.740808839,10.5290183704,42.0891631835,2019,1,21242
85515.6739609,356.529896286,14.9629410766,37.8976024518,2019,1,21243
90556.4608634,357.958688121,9.83802258434,36.2216081137,2019,1,21244
88103.8893131,359.826242861,10.8943447269,41.776348628,2019,1,21245
100756.516039,348.658389432,11.1826726391,41.9655139427,2019,1,21246
94875.9302776,119.107544087,10.1903700686,35.9804993029,2019,1,21247
86719.8573193,143.555080065,14.1343929204,42.2123315567,2019,1,21248
90816.904805,214.671753656,8.87702214138,48.3517073342,2019,1,21249
92259.7963659,125.035773942,9.37820121645,42.2425607849,2019,1,21250
88071.189214,127.580412644,9.75612114009,36.4011951757,2019,1,21251
98075.1755733,330.461189584,10.5221122797,41.245648964,2019,1,21252
92179.5924793,346.796042991,15.9473053012,43.9345147545,2019,1,21253
86156.3729429,234.588185882,9.36230128926,32.3999784218,2019,1,21254
93564.2118158,241.245968447,9.05445865215,43.2699196436,2019,1,21255
94910.1411273,126.836301113,9.74636162219,43.123895436,2019,1,21256
90334.0804291,251.187647435,9.26979272805,39.0002221928,2019,1,21257
85456.8122036,301.649539357,15.5523644319,40.131614872,2019,1,21258
89496.7209333,158.521156345,9.90760429414,36.944592708,2019,1,21259
97955.5790568,357.709503565,9.6912804721,48.2271817998,2019,1,21260
87576.1917377,361.307781654,10.1647004127,30.135233366,2019,1,21261
87351.5163509,360.598643238,10.6281279198,46.642609225,2019,1,21262
87707.774184,362.631895914,12.8540250326,26.9661729218,2019,1,21263
88604.1635575,362.3064046,7.92991317604,48.9365528399,2019,1,21264
88166.7144876,324.778480191,9.29211126753,29.682738307,2019,1,21265
86129.0595537,311.87512962,9.42520966182,47.2999396129,2019,1,21266
85297.6258055,310.500884779,9.55243643507,25.6261652306,2019,1,21267
86917.7490504,312.745002206,14.1179000985,41.0280781882,2019,1,21268
91750.7238632,310.771567173,8.21084140973,43.0402379656,2019,1,21269
88758.0854256,312.543036174,7.95921754761,37.210429826,2019,1,21270
82482.6220125,310.054897062,8.9568634122,36.958004067,2019,1,21271
90257.4383165,310.706121205,8.91959752287,33.2460170995,2019,1,21272
86617.7638163,325.139489304,15.0119596662,34.2567287507,2019,1,21273
84003.0660515,179.881251997,9.39823971483,34.961010225,2019,1,21274
82704.2996553,198.931728223,9.11935362147,31.6661015724,2019,1,21275
86401.0240386,313.705148889,8.31080641611,31.4269781404,2019,1,21276
81987.9376976,305.967015744,8.07414730559,32.1325382573,2019,1,21277
83637.7223948,294.437491578,10.8909033958,36.9005735635,2019,1,21278
84567.4086076,147.447341342,10.0787860012,36.4771092278,2019,1,21279
100889.417619,125.234737882,8.52750366917,22.3127870375,2019,1,21280
85507.9969439,280.118565402,8.34831444367,43.6970351231,2019,1,21281
82202.415395,328.562045889,8.57014173374,23.8998065311,2019,1,21282
85563.6810022,205.354112295,9.47709795862,33.9404985033,2019,1,21283
83984.2209278,345.851658507,11.5460531319,28.5678827979,2019,1,21284
81086.7656181,256.553939021,7.82512345922,29.0243488702,2019,1,21285
78273.2749017,312.340022974,7.59160677225,31.2454228015,2019,1,21286
76284.8065717,129.591737748,7.77712756602,33.178840834,2019,1,21287
80539.6506195,319.665867525,8.47150824474,29.2079212853,2019,1,21288
74326.1826228,319.174214614,14.203910291,39.129935077,2019,1,21289
79010.3689056,320.774117759,8.38957468765,25.2952303524,2019,1,21290
77962.4939495,319.262406246,7.64422464409,36.9383130519,2019,1,21291
74661.8149221,320.970797269,7.58378844492,31.393250603,2019,1,21292
77382.8712289,319.788078407,7.29463337221,26.8052052861,2019,1,21293
76395.42663,320.745187913,10.1588049403,33.6587845075,2019,1,21294
77192.8748724,319.75582798,10.7119940382,30.3624971571,2019,1,21295
77040.6012359,320.53422601,8.24862651525,33.5948822604,2019,1,21296
78996.2280171,320.028467869,8.52562545888,31.1922594744,2019,1,21297
79572.0806047,320.15077829,8.55712044364,31.5386642832,2019,1,21298
83518.1655281,333.15893964,7.16233004129,31.6568282826,2019,1,21299
78170.2025788,356.837702978,13.3260069509,36.1510688288,2019,1,21300
77897.526495,357.506127449,7.99533137568,25.3569339789,2019,1,21301
76918.3909475,356.015302285,7.35060055499,35.3830355693,2019,1,21302
75224.9606932,357.968778347,8.24729340152,35.9339762649,2019,1,21303
79196.5774443,356.494995749,8.4478202605,27.3317415632,2019,1,21304
77094.6761586,357.756209247,11.6201240233,30.8997783691,2019,1,21305
79216.461168,356.465402679,10.4570834735,36.2833392742,2019,1,21306
78287.7545286,357.441688252,7.35084169828,25.8012017598,2019,1,21307
81769.275828,357.101246237,7.44976185357,42.1688766413,2019,1,21308
81110.1737701,357.239771496,7.44362195267,27.3782055674,2019,1,21309
77182.4619475,357.914815234,8.30127571898,36.2442178928,2019,1,21310
76598.0450979,357.048380439,13.8042803568,37.6550405252,2019,1,21311
82408.4030381,358.176769479,8.52496138898,35.1797768174,2019,1,21312
78944.1010325,356.814932737,8.35091727687,27.5161250992,2019,1,21313
78763.5719648,358.431949969,7.27532225201,33.3783938033,2019,1,21314
78459.3771386,356.581923251,7.81671626533,31.5038492571,2019,1,21315
82876.6873701,358.432181359,13.5117002164,31.7989311988,2019,1,21316
82278.4288845,356.658792221,7.38755898,36.9792213348,2019,1,21317
78551.0269926,358.818101438,8.52046579553,33.4652017858,2019,1,21318
80663.915263,357.152943616,8.527818777,31.6504397178,2019,1,21319
81707.6273652,358.671367535,8.64423335169,40.7442388753,2019,1,21320
76809.2055002,357.997759408,11.9171357653,30.6560282825,2019,1,21321
83886.8413411,357.491901739,8.94502149958,33.087597608,2019,1,21322
79106.4545587,358.897616267,7.43502472549,31.9564170059,2019,1,21323
77776.5623132,356.87484788,7.26926049272,39.9660258079,2019,1,21324
83539.8716224,358.615896423,7.95887537635,34.0266319104,2019,1,21325
85739.4031375,357.048099987,10.6222968659,35.7860242466,2019,1,21326
81002.5116949,359.135091353,12.273610818,35.789794269,2019,1,21327
80386.4539267,356.733004167,8.48034600498,32.0007000392,2019,1,21328
85719.1007105,358.796402173,7.39932488747,41.7981321225,2019,1,21329
83380.595079,357.405099295,7.38008252327,25.5809116052,2019,1,21330
83448.0903155,358.115306195,7.92868992089,42.1970629805,2019,1,21331
80929.0598883,357.978606889,13.7418992747,25.6682620529,2019,1,21332
79554.7963291,357.294924236,8.56705032903,46.2892347335,2019,1,21333
84227.1668279,358.400098412,8.82965978156,29.5731249573,2019,1,21334
88529.9210376,356.995178902,9.13815408872,37.6124579313,2019,1,21335
93250.4944335,358.29159504,8.9271169583,33.473932637,2019,1,21336
73710.8069017,356.157277396,11.0466119517,35.9728844655,2019,1,21337
78222.486405,358.270932693,9.91936413673,39.2937807744,2019,1,21338
80889.9435316,356.788431524,7.77575458538,29.4584175052,2019,1,21339
77027.8592518,358.355652467,9.52276784295,39.3674337752,2019,1,21340
82631.4937776,356.414841881,9.73468205436,31.917139229,2019,1,21341
84566.9176878,358.034665579,9.3936255365,39.8584665737,2019,1,21342
85105.9946388,342.667032738,14.5539934013,31.7576473494,2019,1,21343
86709.1780935,266.76922623,9.36849595458,30.2487846555,2019,1,21344
90766.266632,183.614198758,8.45776601082,40.7877777614,2019,1,21345
87931.4219492,216.701564541,8.24203368484,33.7336975775,2019,1,21346
87754.8980175,126.999514797,8.41362034414,36.1392899935,2019,1,21347
85819.1725879,225.900570797,11.1013058804,32.413049502,2019,1,21348
87850.6362974,334.245179724,14.7237903396,35.4552885331,2019,1,21349
81757.7865396,305.604700301,9.80505624493,32.2645735635,2019,1,21350
80613.4904928,250.652309939,8.5794677472,32.2611272456,2019,1,21351
92151.4912282,221.99731675,8.76628921255,40.0687243141,2019,1,21352
92030.9589764,125.926611831,8.7546999175,32.5035955311,2019,1,21353
89214.6895008,224.424047839,15.2362859752,31.7988221261,2019,1,21354
85581.3818717,255.381197218,9.96374303872,34.3148804635,2019,1,21355
84982.9173553,303.230406829,9.70771454289,32.6024352794,2019,1,21356
85580.4303315,367.118168813,9.50461787945,31.7892044244,2019,1,21357
77473.7771808,336.709817841,8.87407592402,33.3974443086,2019,1,21358
82542.9985411,367.363384327,8.59685912092,31.0994785926,2019,1,21359
80226.6839197,316.797053496,15.0169933324,31.1471727886,2019,1,21360
77556.6071608,311.253159796,9.2911415665,27.1025901911,2019,1,21361
82793.5174496,310.898919883,9.5721025765,36.8048062787,2019,1,21362
79361.0593119,310.260038148,9.35606427638,23.8214937664,2019,1,21363
81120.6616774,310.7556043,9.13553714663,31.3880587318,2019,1,21364
77944.447899,311.08899504,8.44692962249,35.4815529342,2019,1,21365
81897.6320479,310.26475782,12.8164098065,31.3836402653,2019,1,21366
81146.5727108,311.202567227,9.69926153373,29.5581185647,2019,1,21367
81704.4247186,309.862971761,8.32300952175,27.1177753932,2019,1,21368
76238.971261,179.275072938,9.36733184125,30.8909501281,2019,1,21369
81727.3176571,217.773434204,9.73393312176,32.8562379632,2019,1,21370
84020.4617816,289.445391088,9.5401830952,30.8224620935,2019,1,21371
80838.0904122,231.38115034,10.413168768,32.7142407451,2019,1,21372
82753.8741546,219.918743303,11.5009602649,23.0384902637,2019,1,21373
90853.8026814,126.072322899,7.384414249,29.2825994603,2019,1,21374
81664.2712392,251.803737645,7.53100041301,28.9447539807,2019,1,21375
78784.8005865,126.718538437,7.88123397031,24.5430502461,2019,1,21376
79653.899687,210.653383755,8.6886071175,29.2262651146,2019,1,21377
79627.283172,157.441757625,11.7591993635,30.8668703377,2019,1,21378
75210.5400205,233.410656249,10.937487823,31.104116698,2019,1,21379
80464.7572613,125.818900876,7.61756982346,25.6776831291,2019,1,21380
76294.6540146,303.368700444,7.67280063088,29.5884640008,2019,1,21381
74114.2610244,319.317152381,7.60582277312,38.8083330385,2019,1,21382
73493.7859433,320.581488863,7.54284175331,29.0669558213,2019,1,21383
77720.5978073,319.249897364,11.4195830726,31.2411038219,2019,1,21384
72566.1472171,320.278993723,10.9269539811,25.6078598776,2019,1,21385
77171.7993104,319.510057231,8.64355367778,38.4246514704,2019,1,21386
76427.2050715,319.33719778,7.87421787557,27.0857182223,2019,1,21387
76165.0080424,320.483850602,8.00970243551,30.836903688,2019,1,21388
72622.170695,319.501166265,7.52553405326,27.0996955879,2019,1,21389
83005.9514409,320.687452964,11.2048316877,38.2366176047,2019,1,21390
78519.982781,319.458706893,9.68120166092,28.1675611731,2019,1,21391
78892.3754929,321.226887862,8.74929639778,29.5361038409,2019,1,21392
76587.3723353,320.148732045,8.54713687363,33.6462228181,2019,1,21393
77188.3487295,320.59858553,8.34702258536,35.3619755097,2019,1,21394
77687.9097402,320.863868982,7.71309607891,27.8986077118,2019,1,21395
76251.8240597,319.810375002,11.6415971355,31.947186087,2019,1,21396
76268.7618433,320.896814546,9.21161834282,31.796391512,2019,1,21397
79764.7237176,319.258991834,7.63208474998,30.2718651705,2019,1,21398
78142.0511642,320.522344862,7.82702333475,34.26822436,2019,1,21399
80452.2113721,319.148119921,8.82992987977,33.9193047044,2019,1,21400
78202.8898512,320.739411412,8.63356287817,28.0423001358,2019,1,21401
79573.2705714,319.049748245,13.1814724015,37.5573039146,2019,1,21402
72437.3739009,332.568790008,8.63811590121,30.3603753917,2019,1,21403
77631.1514984,324.60665645,7.41935244312,32.3600529947,2019,1,21404
79509.1531865,367.995458467,8.0418894481,34.0802155177,2019,1,21405
75404.9674422,384.145172707,7.62619910422,28.160003856,2019,1,21406
76919.0520122,272.400665018,9.21698060741,33.0437100566,2019,1,21407
78284.9188495,207.777368215,12.562944627,41.2103633977,2019,1,21408
77952.1090031,274.36793926,8.6353977037,37.7002591747,2019,1,21409
76377.7347538,335.453578691,7.54261467462,26.6068760732,2019,1,21410
76521.5880185,318.441968514,7.78619583063,41.8872354813,2019,1,21411
73391.9393244,145.381205502,7.56149275221,26.6493246108,2019,1,21412
78144.8278753,365.391774666,10.3627617937,36.1105745745,2019,1,21413
71558.5768829,153.737076102,11.6361426492,27.2711459038,2019,1,21414
73820.3966463,248.231100688,8.59425773869,31.8586095452,2019,1,21415
79874.1556023,125.546373296,8.48602602036,41.5200947537,2019,1,21416
76036.4925541,334.396939435,8.72006548914,30.4107014398,2019,1,21417
73954.0040677,197.357559173,7.42857380981,39.1134690176,2019,1,21418
71061.9667729,125.523089397,11.2582602422,35.0054838918,2019,1,21419
73884.5048376,126.578161577,10.634150776,32.5908458722,2019,1,21420
78740.6636575,273.441474496,8.22972783592,30.0668545137,2019,1,21421
74899.6173743,275.257307769,8.36732224859,37.852037919,2019,1,21422
73517.7210003,279.131783841,8.65340648796,28.61365374,2019,1,21423
71943.3523167,291.702021979,8.49882701574,35.6747578828,2019,1,21424
67245.2330525,310.203943043,12.4101181067,34.160006572,2019,1,21425
75756.2445985,309.848559461,10.2863737494,30.8067728658,2019,1,21426
69701.5516795,311.315196283,7.37266992273,37.3575184467,2019,1,21427
74170.0767144,310.772058888,7.4989886604,35.3590009302,2019,1,21428
66820.4274162,309.439620017,7.56618676695,31.5841412405,2019,1,21429
65979.7739612,309.513803388,7.93500504955,33.7700716192,2019,1,21430
73699.9130613,310.596605804,11.4750312246,34.6924722335,2019,1,21431
73931.366305,309.588701422,12.3556665429,28.9359334612,2019,1,21432
70324.3999965,144.729715849,8.13977836466,35.3302319412,2019,1,21433
72838.9758869,179.379738192,7.55118860487,33.6718164911,2019,1,21434
78125.8586697,178.450171643,7.56609112522,28.6481547727,2019,1,21435
74217.1771369,126.125607154,7.59730072702,37.1543409585,2019,1,21436
72158.0470644,196.490974538,8.37691626639,33.0863241651,2019,1,21437
72498.3686278,226.554283872,13.7853812491,23.3987598503,2019,1,21438
72869.1432044,137.035636531,9.28581885401,26.6932703584,2019,1,21439
78509.4855133,307.792906467,8.2996054352,37.8151226539,2019,1,21440
77440.9525314,160.444404821,8.00332537276,30.4077155152,2019,1,21441
77086.442294,216.066773406,7.50763292816,35.0658874758,2019,1,21442
74310.7341393,261.666674853,7.27579928573,32.8663828218,2019,1,21443
77137.4228753,125.57076084,11.3420481533,30.6602799706,2019,1,21444
71069.766113,300.279325457,9.9287995689,31.5465920772,2019,1,21445
71233.327225,137.001621246,8.09003385919,30.9624595334,2019,1,21446
77176.4502898,125.691857473,8.58453253068,35.3932552238,2019,1,21447
80776.2812483,290.122180812,8.76176468456,27.8747872858,2019,1,21448
74649.8814359,226.836761691,7.85417617371,31.4002836668,2019,1,21449
68972.7892057,328.778562321,9.11156976953,26.183804303,2019,1,21450
73468.2983703,222.677202604,11.9594581767,28.8715551804,2019,1,21451
75728.3211348,241.673679935,7.22625738558,30.6477063474,2019,1,21452
71082.2181372,346.883356441,7.59904650663,22.0523904952,2019,1,21453
74481.846367,219.355977717,7.83918510283,28.7475685597,2019,1,21454
73308.917184,331.511649478,8.74609302547,28.1768403873,2019,1,21455
72522.634169,363.171593055,8.95726972647,17.0976358465,2019,1,21456
74583.1822119,363.625799965,12.4652224411,23.34210882,2019,1,21457
72978.0229522,362.7288792,9.40219415383,30.4818174157,2019,1,21458
67801.9408659,312.304087198,7.63225000607,24.6735646714,2019,1,21459
75963.5800759,363.540460868,7.54912303032,27.5640236608,2019,1,21460
80915.3791446,346.453116642,7.50531994325,25.8144281378,2019,1,21461
72021.9208668,341.097647752,7.57495237671,30.6119543659,2019,1,21462
69242.7337107,252.896373917,8.24403205779,27.9141476697,2019,1,21463
75532.7449782,294.093539622,12.4860083585,23.4179773092,2019,1,21464
75005.6169378,316.861769991,10.659298245,40.3717485995,2019,1,21465
71206.8428238,309.429519387,7.78701782243,30.2151776807,2019,1,21466
73012.6110737,308.527925514,7.39779717228,26.9408468729,2019,1,21467
76052.2781669,308.447852376,7.68437968157,35.9706627511,2019,1,21468
74039.7028108,309.279505704,7.51035262815,24.451279686,2019,1,21469
73944.7637133,308.469354926,7.58664386418,42.7184942122,2019,1,21470
72992.1222311,284.957118361,11.6282627404,27.9964034355,2019,1,21471
71967.2037867,308.067599813,10.6184656847,32.3648056548,2019,1,21472
75238.6457682,189.504203859,8.95904577057,27.4699732352,2019,1,21473
74499.431339,330.281886404,8.34456802422,27.4814134177,2019,1,21474
70791.1089787,296.69611276,7.51496251274,36.2264345877,2019,1,21475
66667.0046805,349.314423957,7.60278256689,32.7827632355,2019,1,21476
63784.9612622,298.210270501,9.36418021721,28.8093008667,2019,1,21477
69213.0600934,246.175662663,11.9501332467,34.9184625355,2019,1,21478
67754.2448935,207.976066527,7.72976357331,32.0034632734,2019,1,21479
68021.661786,363.250311831,8.7462799974,29.4952614339,2019,1,21480
68917.9086872,328.39721546,8.56965343381,34.7711778428,2019,1,21481
67998.6962238,363.999259661,8.39645488148,32.7821719847,2019,1,21482
68994.413015,362.604630343,7.52155718861,30.280973995,2019,1,21483
64677.4809986,346.129515377,11.3506277746,27.8739744471,2019,1,21484
66056.5237465,224.735938106,9.64693105128,34.4907620702,2019,1,21485
74860.5428352,274.288360594,7.53906824325,34.0643709951,2019,1,21486
72187.5935396,325.324224008,7.56044268616,26.9949625137,2019,1,21487
69555.538084,242.795000176,8.17852742687,30.7401327823,2019,1,21488
71068.30943,362.436412089,9.10931140118,30.8548667842,2019,1,21489
62434.271992,222.142804299,9.00828085326,31.9296289532,2019,1,21490
64394.3995522,206.252518702,13.7513243601,28.1108424369,2019,1,21491
69603.7969239,168.177613113,7.60906621633,32.5338221168,2019,1,21492
72466.5752575,231.334004476,7.48801691177,34.293796953,2019,1,21493
66822.457541,234.290608072,7.41519721037,34.9132347914,2019,1,21494
69814.0433947,318.356044666,7.57589392546,25.6321846849,2019,1,21495
70331.2349546,317.916014477,7.95068394723,32.2871552105,2019,1,21496
71149.7505377,318.519768985,11.7150623112,30.535245715,2019,1,21497
68269.7736086,317.980968571,11.6762317816,32.128746368,2019,1,21498
68885.187651,318.057125369,8.54200233073,32.2604171746,2019,1,21499
68752.6765939,349.022264931,8.5032207574,30.7199510043,2019,1,21500
77555.9578579,368.360401901,7.4256492677,28.7492745322,2019,1,21501
69608.7871028,360.147341508,7.64382530904,30.2566928704,2019,1,21502
66885.181408,280.056663359,12.2339810493,34.2525706199,2019,1,21503
68956.2689193,297.110579506,7.59032875743,30.7171560039,2019,1,21504
65561.6203962,234.496994362,8.06009126767,35.2164263492,2019,1,21505
68521.0483322,240.098512138,8.50541366389,29.3469917646,2019,1,21506
69857.8853217,125.952693414,8.64947999411,39.6284936804,2019,1,21507
69534.5417488,126.353550059,8.96490333054,27.1048900013,2019,1,21508
66014.3193665,342.4272085,12.0613663216,28.6125844394,2019,1,21509
66785.2499771,345.417446999,7.62077557161,31.7850837491,2019,1,21510
