date,15m_indx,Wat1,Wat2,Wat3,PQ
3/26/2019,25,351.7,10.6,30.2,77
3/26/2019,26,351.6,13.8,25.1,76.6
3/26/2019,27,351.7,9.4,34.9,65
3/26/2019,28,351.7,8.7,31.9,65.5
3/26/2019,29,351.9,8.7,25.3,73.4
3/26/2019,30,352,8.9,32.1,70.7
3/26/2019,31,352.1,8.6,30.5,72.6
3/26/2019,32,352,9.6,28.4,79
3/26/2019,33,351.8,10,29,81.2
3/26/2019,34,351.7,9.6,27.2,75.7
3/26/2019,35,351.5,8.8,32.3,76.5
3/26/2019,36,351.4,10.4,24.7,79.9
3/26/2019,37,351.3,12.3,29,77.6
3/26/2019,38,350.9,9.1,25.1,79.6
3/26/2019,39,350.8,8.2,28.9,79
3/26/2019,40,350.7,9.4,31.2,81.6
3/26/2019,41,350.7,9.6,27.5,79.6
3/26/2019,42,350.9,9.4,27.9,82.6
3/26/2019,43,350.8,8.9,26.8,82.6
3/26/2019,44,350.8,8.2,27.1,80.9
3/26/2019,45,351.1,8.7,29.9,83
3/26/2019,46,350.9,8.8,24,78.2
3/26/2019,47,350.9,8.1,28.9,78
3/26/2019,48,351,8,24.1,79.1
3/26/2019,49,350.7,10.5,21.8,78.7
3/26/2019,50,350.3,13.3,26.4,77
3/26/2019,51,350.1,10.1,22.9,75.7
3/26/2019,52,349.9,8.5,21.9,79.6
3/26/2019,53,349.8,8,24.2,77.5
3/26/2019,54,350.1,8.3,23.9,75.7
3/26/2019,55,347.6,8.3,22.3,65.5
3/26/2019,56,375.9,8.1,22.3,67.6
3/26/2019,57,375.4,8.4,22.7,71.4
3/26/2019,58,375.1,8.4,17.3,67.8
3/26/2019,59,374.9,9.8,26.8,70.6
3/26/2019,60,375,9.6,27.9,72.1
3/26/2019,61,375.2,7.2,23.1,70.5
3/26/2019,62,375.2,7.6,27.7,72
3/26/2019,63,375.2,7.1,18.2,73.2
3/26/2019,64,375.3,7.6,19.2,76.3
3/26/2019,65,375.2,10.1,31,73
3/26/2019,66,375.1,10.5,27.1,71.1
3/26/2019,67,375.1,7.2,23.5,65.6
3/26/2019,68,375,8.8,24,70.9
3/26/2019,69,375,9,23.4,66.9
3/26/2019,70,375.1,7.7,26.6,65.3
3/26/2019,71,375,7.2,28.1,65.6
3/26/2019,72,374.9,7.3,23.7,70.1
3/26/2019,73,374.9,7.1,22.8,69.6
3/26/2019,74,375,7.4,28.5,61.5
3/26/2019,75,375.6,7.1,24.2,62.1
3/26/2019,76,376.3,12.8,24.7,64.4
3/26/2019,77,376.5,8.1,31.9,65.6
3/26/2019,78,376.7,8.3,23.1,65.8
3/26/2019,79,376.5,8.9,25,71.5
3/26/2019,80,376.4,7.7,28.1,70.1
3/26/2019,81,376.7,7.6,27.9,63.8
3/26/2019,82,376.6,7.1,26.2,70
3/26/2019,83,376.6,7.1,27.5,72.8
3/26/2019,84,376.5,7.7,27.1,66.5
3/26/2019,85,376.3,12.9,24.9,68.3
3/26/2019,86,376.7,7.2,27.4,72.9
3/26/2019,87,377,8.4,26,74.5
3/26/2019,88,376.9,8.2,25.3,72.2
3/26/2019,89,348.4,8.4,27.5,68
3/26/2019,90,302.2,7.4,29.8,68.5
3/26/2019,91,255.6,7.2,27.2,70.4
3/26/2019,92,272,7.4,27.6,73.7
3/26/2019,93,316.6,9.2,27.5,74.9
3/26/2019,94,286.4,10.8,27.5,74.1
3/26/2019,95,199.9,7.1,24.7,67.7
3/26/2019,96,250.5,7.8,37,68.8
3/27/2019,0,345.9,8.9,24.9,67.8
3/27/2019,1,313.4,8.8,31.4,71.5
3/27/2019,2,202.4,7.7,22.8,68.6
3/27/2019,3,253.8,7.9,27.1,63.2
3/27/2019,4,248.2,7,33.1,66.2
3/27/2019,5,125.8,7.3,27.8,68.8
3/27/2019,6,196.8,12.8,35,74.4
3/27/2019,7,273.7,7.1,27,72.4
3/27/2019,8,366.1,7.5,29.4,73
3/27/2019,9,147.5,8.4,33.1,72.1
3/27/2019,10,198.2,8.6,29.1,73
3/27/2019,11,125.5,7.5,31.2,70.7
3/27/2019,12,125.4,7.9,29.7,75.5
3/27/2019,13,238.1,7.7,33,72.8
3/27/2019,14,219.2,11.8,31.4,72.4
3/27/2019,15,258.6,8.5,30.8,69.8
3/27/2019,16,222,7.7,33.3,74.5
3/27/2019,17,318.1,7.4,29.1,75.7
3/27/2019,18,347.2,8.2,33,77.4
3/27/2019,19,211.4,8.2,32.9,72.7
3/27/2019,20,125.2,8.8,27.1,75.1
3/27/2019,21,167.7,7.4,37,74.7
3/27/2019,22,334.6,12.9,31.2,74.7
3/27/2019,23,215,7.8,31.6,74.9
3/27/2019,24,251.7,7.2,33.6,72.5
3/27/2019,25,125.4,7.1,31.7,72.8
3/27/2019,26,125.3,7.9,35.2,73.4
3/27/2019,27,207.3,9.4,31.7,78.2
3/27/2019,28,149,9.9,37.5,77.2
3/27/2019,29,125.2,9.7,31.1,73.9
3/27/2019,30,214.3,11.5,33.5,75.7
3/27/2019,31,125.3,10.8,35,76.1
3/27/2019,32,150.6,9.2,31.8,85.4
3/27/2019,33,240.4,8.5,31.2,77.2
3/27/2019,34,185.8,9.5,29.1,74.3
3/27/2019,35,125.2,8.6,33.3,78.9
3/27/2019,36,230.4,8.9,30.9,86.2
3/27/2019,37,125.3,10.1,32.1,87.3
3/27/2019,38,338.8,10.1,30.5,73.7
3/27/2019,39,222.4,8.9,30.7,79.9
3/27/2019,40,155.9,13.7,30.2,85.2
3/27/2019,41,287.1,8.4,32.6,85.2
3/27/2019,42,213.1,10.1,31.2,76.8
3/27/2019,43,215,8.3,28.7,80.5
3/27/2019,44,285,8.4,23,81.3
3/27/2019,45,159.5,9.4,28.6,77.5
3/27/2019,46,125.3,9.1,23.2,80
3/27/2019,47,312.7,9.1,28.8,83.7
3/27/2019,48,248.6,8.5,30.9,82.9
3/27/2019,49,293.4,8.6,29.6,81.2
3/27/2019,50,331.4,10.2,22.4,83.9
3/27/2019,51,331.5,9,28.6,78.6
3/27/2019,52,317.1,9,24.3,73.2
3/27/2019,53,331.5,9.2,24.3,80.1
3/27/2019,54,270.7,9.7,26.3,77.9
3/27/2019,55,264,9.7,20.1,76.5
3/27/2019,56,304.5,8.3,28.4,72.4
3/27/2019,57,304.3,14,34.1,75.4
3/27/2019,58,304.6,9.1,26.5,81.7
3/27/2019,59,304.5,9.1,26,84.5
3/27/2019,60,304.7,8,24.2,78.6
3/27/2019,61,304.7,8,22.1,72.2
3/27/2019,62,304.5,8,23.9,76.4
3/27/2019,63,304.4,8.1,29.8,78.2
3/27/2019,64,304.3,7.9,21.8,75.1
3/27/2019,65,304.2,7.1,24.2,65.8
3/27/2019,66,304.3,7,22.1,68
3/27/2019,67,304.2,7.6,26.7,74.6
3/27/2019,68,304.3,7,26.2,69.5
3/27/2019,69,318.6,10.6,25.8,62.3
3/27/2019,70,374.8,8.8,28,53.5
3/27/2019,71,374.7,7,28.3,64.2
3/27/2019,72,374.6,8.1,24,62
3/27/2019,73,374.6,8,26,59
3/27/2019,74,374.4,8,26.2,59
3/27/2019,75,281.1,7,26.1,66.1
3/27/2019,76,125.9,7.4,32,68.8
3/27/2019,77,125.8,7.1,24.5,71.6
3/27/2019,78,212.3,7,34.7,69.8
3/27/2019,79,149.9,12.8,26.5,65.7
3/27/2019,80,220,7,29.4,66.7
3/27/2019,81,333.4,7.7,30.9,69.5
3/27/2019,82,342.8,9.1,26.9,73.8
3/27/2019,83,152.8,7.8,29.2,66.8
3/27/2019,84,160,7,33.2,69.1
3/27/2019,85,217.3,7.2,27.9,72.3
3/27/2019,86,125.7,7.1,31.2,77
3/27/2019,87,279.9,12.9,27.3,73.3
3/27/2019,88,358.8,7.1,33.5,69.8
3/27/2019,89,358.7,7.1,31.5,71.6
3/27/2019,90,328.7,8.1,31.3,76.6
3/27/2019,91,309.9,8.1,29.6,72.8
3/27/2019,92,220.7,7.3,31.7,71.7
3/27/2019,93,298.2,7.1,30,72.5
3/27/2019,94,235,8.8,34,74.8
3/27/2019,95,154.8,11.5,28.8,72.2
3/27/2019,96,359.4,7,27.5,74.2
3/28/2019,0,321.7,7.7,37.2,77
3/28/2019,1,267.2,7.3,29.5,74.5
3/28/2019,2,311.4,8.3,35.5,72
3/28/2019,3,344.2,8.5,29.4,67.5
3/28/2019,4,189.1,7.8,33.6,73.4
3/28/2019,5,125.6,7.8,33.6,69.1
3/28/2019,6,276.5,12.3,33,68.8
3/28/2019,7,363.9,7,31.4,78
3/28/2019,8,330.1,7.2,33.2,74.7
3/28/2019,9,340.9,7.5,37.5,76.9
3/28/2019,10,232.5,8.1,31.2,75.1
3/28/2019,11,142.4,8.7,31.9,77.8
3/28/2019,12,343.7,10.6,35.8,75.7
3/28/2019,13,199.2,10.1,32,80
3/28/2019,14,253.6,7.3,35.3,78
3/28/2019,15,218.7,7,32,71.4
3/28/2019,16,125.6,7.5,34,80.2
3/28/2019,17,125.8,7.6,35.8,77.9
3/28/2019,18,329.5,8.9,36.1,74.4
3/28/2019,19,327,13.8,34.5,80.4
3/28/2019,20,306,7.8,36,73.3
3/28/2019,21,305.8,8.9,38.1,79.2
3/28/2019,22,306.3,8.5,32,82.8
3/28/2019,23,305.9,8,39.1,76
3/28/2019,24,306.1,8.8,33.8,76.5
3/28/2019,25,305.9,9.5,31.7,77.7
3/28/2019,26,306,10.1,38.1,75.7
3/28/2019,27,239.2,13.8,33.7,73.4
3/28/2019,28,125.6,8.2,33.7,83.8
3/28/2019,29,125.4,8.1,37.9,77.4
3/28/2019,30,231.2,8,29.5,76.3
3/28/2019,31,219.5,8,36.2,86.9
3/28/2019,32,217.8,8.8,33.6,82.7
3/28/2019,33,203.5,9.1,33.8,83.8
3/28/2019,34,220.5,15.1,33.6,90.7
3/28/2019,35,198.2,8.4,31.5,89.3
3/28/2019,36,161.4,8.1,35.8,88.6
3/28/2019,37,225.2,8,30.2,94.3
3/28/2019,38,235.2,8.3,35.5,93.1
3/28/2019,39,266.6,8.3,31.7,89.3
3/28/2019,40,344.5,8.8,29,94.9
3/28/2019,41,344.2,9.1,31.4,93
3/28/2019,42,344.2,9.2,29.3,90.9
3/28/2019,43,344.3,13,30.7,90
3/28/2019,44,344.4,8.6,32.5,84.6
3/28/2019,45,344.2,9.4,29.5,83.5
3/28/2019,46,343.8,8,33,83.4
3/28/2019,47,343.5,8.5,26.7,85.8
3/28/2019,48,343.5,9.9,26.8,84
3/28/2019,49,343.9,9.3,27,90.2
3/28/2019,50,343.6,9.3,27.1,92.2
3/28/2019,51,344.1,8.1,28.6,92.6
3/28/2019,52,344.3,8.5,32.5,94.7
3/28/2019,53,344.1,8.3,32.8,92.1
3/28/2019,54,343.9,8,26.6,88.8
3/28/2019,55,343.7,12.3,12.2,84.7
3/28/2019,56,343.9,9.4,26.5,86.9
3/28/2019,57,344.1,9.1,26.4,87.3
3/28/2019,58,344.3,8.7,34.2,88.3
3/28/2019,59,320,7.8,20.6,87.8
3/28/2019,60,305.4,7,20.2,87.4
3/28/2019,61,305.5,8,18.4,91.6
3/28/2019,62,305.3,9.1,25.8,83
3/28/2019,63,305.4,7.5,36.3,86.2
3/28/2019,64,305.5,12.5,22.7,89.8
3/28/2019,65,305.8,9,24.4,86.2
3/28/2019,66,305.7,8.2,22.6,74.3
3/28/2019,67,298.7,7.4,28.5,75.5
3/28/2019,68,354.1,7.5,26.3,79.7
3/28/2019,69,338.2,7.1,24.7,76.3
3/28/2019,70,163,7.2,24.9,75.3
3/28/2019,71,186.1,7.3,24.8,82.2
3/28/2019,72,204.6,7,28.6,76.3
3/28/2019,73,291.4,7.9,28.6,78.4
3/28/2019,74,310.1,13.9,24.5,73.7
3/28/2019,75,335.1,8.1,30.4,79
3/28/2019,76,261.6,7.4,26.3,77
3/28/2019,77,135.1,7,28.4,77.6
3/28/2019,78,125.7,7.1,31,77.8
3/28/2019,79,230.9,7,30.5,78.3
3/28/2019,80,187.1,7.7,25.2,79.2
3/28/2019,81,310.3,7,28.6,80.3
3/28/2019,82,187.9,12.1,26.9,79.2
3/28/2019,83,219.3,9.4,29.1,80.2
3/28/2019,84,224.9,7.5,31.1,75.3
3/28/2019,85,246.4,7.3,31.4,70.9
3/28/2019,86,214,7,31,76.4
3/28/2019,87,304.6,7.1,25.3,76.2
3/28/2019,88,323.5,7.4,33,73.1
3/28/2019,89,353.9,7,25.1,74.6
3/28/2019,90,354,13.8,32.9,83.3
3/28/2019,91,354.2,8.7,33.3,83.6
3/28/2019,92,328.8,7.5,27.2,79.4
3/28/2019,93,125.9,7.1,31,76.1
3/28/2019,94,349,7.9,27.1,82.3
3/28/2019,95,223.4,7.8,29.7,80.9
3/28/2019,96,125.8,7.1,34.6,77.6
3/29/2019,0,125.6,7.6,37.1,78.2
3/29/2019,1,125.5,9.3,25.4,82.8
3/29/2019,2,218.2,11.8,30.4,79.5
3/29/2019,3,215.4,8.1,31.6,80.8
3/29/2019,4,125.6,7.8,27.5,80.5
3/29/2019,5,303,7.1,33.4,83.3
3/29/2019,6,284.4,7,29.5,78.9
3/29/2019,7,364.6,7.1,29.7,83
3/29/2019,8,313.7,7,30.9,81.6
3/29/2019,9,233.2,12.5,31.2,78.9
3/29/2019,10,354.2,7.5,31.7,79.6
3/29/2019,11,143.7,8,29.4,85.2
3/29/2019,12,218.3,8.4,31.4,82.7
3/29/2019,13,310.8,7.2,29.5,77.5
3/29/2019,14,125.6,7,30.9,84.2
3/29/2019,15,190.1,8,33.6,80
3/29/2019,16,196.2,10.3,33.5,78.2
3/29/2019,17,200.1,9.6,31.1,77.4
3/29/2019,18,204.8,7.6,27.2,76.4
3/29/2019,19,327.6,8.1,29.1,78.8
3/29/2019,20,306.1,8.2,37.7,81.6
3/29/2019,21,306,7.8,27.7,80.5
3/29/2019,22,306.1,7,29.3,80.6
3/29/2019,23,306.2,9.3,33.1,84.8
3/29/2019,24,306,10.5,30.9,86.1
3/29/2019,25,306,7,35,82.4
3/29/2019,26,306.4,7.4,29.1,83
3/29/2019,27,299.2,8.2,31.4,89.8
3/29/2019,28,138.2,8.2,32.2,85.7
3/29/2019,29,125.5,7.6,27.8,83.4
3/29/2019,30,125.3,10.4,32.7,89.6
3/29/2019,31,125.3,10.7,25.3,93.8
3/29/2019,32,223.9,7.2,23,89.7
3/29/2019,33,345.2,7.1,37.3,92.8
3/29/2019,34,217.1,7.2,32,94.6
3/29/2019,35,176.3,8.6,31.1,92.3
3/29/2019,36,198.3,8.7,31.2,84.1
3/29/2019,37,126,7.8,29,88.7
3/29/2019,38,156.6,7.5,20.8,87.1
3/29/2019,39,217.8,11.1,31.2,93
3/29/2019,40,241.8,8.8,32.6,93.5
3/29/2019,41,227.5,7.4,27.4,97.2
3/29/2019,42,178.6,7.1,28.4,98.3
3/29/2019,43,294,8.1,24.6,98.7
3/29/2019,44,174.2,8.3,26.5,96.1
3/29/2019,45,160.6,7.7,28.2,98.5
3/29/2019,46,282.8,7.8,22.8,97.8
3/29/2019,47,288.8,7,27.1,98.1
3/29/2019,48,297.7,7,24.2,94
3/29/2019,49,272.9,8.8,24,90.3
3/29/2019,50,344,11,24,92.3
3/29/2019,51,344.3,8,26.2,92.2
3/29/2019,52,228.9,8.1,21,88.9
3/29/2019,53,257.1,8.4,24.8,82.5
3/29/2019,54,240.6,7,24.7,83.4
3/29/2019,55,244,7,22.3,78.6
3/29/2019,56,181,8.3,24.5,77.2
3/29/2019,57,184.1,7,24.8,74.7
3/29/2019,58,305.1,7.2,21,81.1
3/29/2019,59,304.8,7.2,26.9,74.3
3/29/2019,60,304.5,13.5,24.9,77.5
3/29/2019,61,304.4,8.8,24.8,81.3
3/29/2019,62,304.2,7.6,26.8,77.4
3/29/2019,63,304.1,7,23,75.1
3/29/2019,64,304.3,7,23,76.3
3/29/2019,65,283.8,7.1,25.1,73.7
3/29/2019,66,151.7,7,22.4,71.4
3/29/2019,67,125.8,7.3,24.8,67.2
3/29/2019,68,125.7,7.2,20.9,71.4
3/29/2019,69,314.9,8,22.8,70.1
3/29/2019,70,343.9,13.7,26.8,65
3/29/2019,71,259.4,7.2,29.2,64.9
3/29/2019,72,325.8,7,25.1,67.3
3/29/2019,73,274.2,7.4,21.2,66.8
3/29/2019,74,125.9,7,26.8,67.5
3/29/2019,75,305.8,7.2,26.6,62.5
3/29/2019,76,340.1,8.1,22.9,60.3
3/29/2019,77,185.1,7.8,24.8,56
3/29/2019,78,197.7,8.7,27,67.4
3/29/2019,79,125.9,9.5,26.7,66.3
3/29/2019,80,284.9,11,29.3,63
3/29/2019,81,142.2,7.1,27.6,62.6
3/29/2019,82,206,7,23.3,62.5
3/29/2019,83,238.7,7.1,29.8,67.2
3/29/2019,84,278.9,7,29.3,70.4
3/29/2019,85,257.3,7.9,29.1,69.3
3/29/2019,86,330.6,8.1,25.3,70.8
3/29/2019,87,302.1,12.7,23,74.8
3/29/2019,88,345.5,7.8,29.3,73.2
3/29/2019,89,291.9,7,35.2,75.2
3/29/2019,90,294.7,7.1,31.5,74
3/29/2019,91,330.9,7.4,31.4,72.6
3/29/2019,92,243,7.4,29.8,73.8
3/29/2019,93,221.8,7.8,36.4,70.9
3/29/2019,94,198.6,12.6,31.3,73.3
3/29/2019,95,231.9,8.6,34.3,73.5
3/29/2019,96,125.5,7.1,41.1,75
3/30/2019,0,235.9,7,36,76.9
3/30/2019,1,292,7.2,27.9,77.7
3/30/2019,2,265.6,7,25.9,74
3/30/2019,3,208.4,7.1,42,76.8
3/30/2019,4,209.1,7.5,30,82.3
3/30/2019,5,346.1,13.9,31.9,74.3
3/30/2019,6,347.2,8.5,31.2,75.8
3/30/2019,7,365.5,7.2,40.3,77
3/30/2019,8,336.4,7.3,30.1,77.3
3/30/2019,9,357.4,7.3,31.6,77.5
3/30/2019,10,357.8,7.1,30.1,77.1
3/30/2019,11,152.5,9.7,36.2,78.1
3/30/2019,12,125.4,11.7,27.9,78.5
3/30/2019,13,240.9,8.2,43.8,74
3/30/2019,14,136.5,8.1,33.5,76.9
3/30/2019,15,200.4,7,32.6,72.6
3/30/2019,16,312.5,7.1,31.9,81.3
3/30/2019,17,358.4,7.2,39.6,74.8
3/30/2019,18,343.5,13,33.9,70.2
3/30/2019,19,299.5,8.3,28.5,76.7
3/30/2019,20,307.3,8.6,31.6,78
3/30/2019,21,307.3,7.5,40.3,73.6
3/30/2019,22,307.9,7,42,80
3/30/2019,23,307.6,7.6,27.7,80.6
3/30/2019,24,307.7,11.3,36.3,83.9
3/30/2019,25,308.4,9.7,32,82.9
3/30/2019,26,307.7,8.6,42.1,78.3
3/30/2019,27,243.1,8.3,32.2,78.2
3/30/2019,28,236.1,7.2,38.1,78.5
3/30/2019,29,125.2,7.4,42,80.2
3/30/2019,30,314.8,10,24.3,77.8
3/30/2019,31,242.7,10.2,37.8,82.9
3/30/2019,32,225.4,8.1,25.8,83.3
3/30/2019,33,126,8.7,21.8,85
3/30/2019,34,220.3,7.2,30.3,94.7
3/30/2019,35,218.5,7.1,49.7,90.7
3/30/2019,36,205.2,7,46.5,97.1
3/30/2019,37,125.2,11.5,11.6,94.9
3/30/2019,38,236.7,9.1,25.5,83.2
3/30/2019,39,125.2,8.1,29.4,84.3
3/30/2019,40,125.2,8.1,27.3,80.4
3/30/2019,41,247.2,7,27,80.1
3/30/2019,42,191.8,7.1,30.8,80.4
3/30/2019,43,301.1,8,31.1,94.2
3/30/2019,44,136,7.3,23.5,91.2
3/30/2019,45,281,12.9,28.7,88.3
3/30/2019,46,223.3,9.4,24.6,83.4
3/30/2019,47,280.2,7,29,83.3
3/30/2019,48,265.4,7,23,99.5
3/30/2019,49,358.1,7.1,26.7,86.7
3/30/2019,50,291.4,7,27.3,78.8
3/30/2019,51,357.7,7.8,30.8,82.1
3/30/2019,52,357.2,8.2,25.1,80.1
3/30/2019,53,256.6,7.6,30.6,77.3
3/30/2019,54,146.9,12.5,23.2,74.1
3/30/2019,55,308.9,7.3,20.9,79.3
3/30/2019,56,125.6,7,20.7,77.1
3/30/2019,57,303.6,7.5,30.9,70.9
3/30/2019,58,305.7,9.3,21.4,71.9
3/30/2019,59,305.6,8.1,26.5,69.9
3/30/2019,60,305.3,7.7,27,67
3/30/2019,61,305.3,7.1,21,67.9
3/30/2019,62,305.2,7.1,26.8,67.1
3/30/2019,63,305.1,12.6,20.9,66.5
3/30/2019,64,305,7.1,27.1,59.6
3/30/2019,65,304.8,7.9,22.9,65.1
3/30/2019,66,304.8,8,20.8,65.4
3/30/2019,67,304.5,8.1,21,71.7
3/30/2019,68,304.5,7,21,69.2
3/30/2019,69,304.4,7,25.2,62.1
3/30/2019,70,304.4,7,26.9,64.2
3/30/2019,71,304.5,7.1,20.3,71.5
3/30/2019,72,304.5,9.7,33.1,72.4
3/30/2019,73,304.9,10.8,25.1,65.9
3/30/2019,74,304.9,9.6,28.6,67.9
3/30/2019,75,304.7,12,26.3,70.7
3/30/2019,76,304.7,11.6,25.1,66.7
3/30/2019,77,304.7,11,31.2,65.6
3/30/2019,78,304.7,11,30.5,65.7
3/30/2019,79,238.8,11,31.4,64
3/30/2019,80,126,11.3,24.9,68.4
3/30/2019,81,251.9,11.1,30.8,62.7
3/30/2019,82,125.9,17,29.7,65.4
3/30/2019,83,208.7,13.2,27.8,71.7
3/30/2019,84,356.1,13,25.6,71.5
3/30/2019,85,356.2,12.1,25.5,75.2
3/30/2019,86,356.1,11.9,23.9,73.6
3/30/2019,87,337,11.7,30,74.1
3/30/2019,88,356.6,8.3,25.9,79
3/30/2019,89,356.3,7.6,28.3,74.1
3/30/2019,90,354.3,12.5,27.8,78.1
3/30/2019,91,168.3,8.2,26.2,75.7
3/30/2019,92,311.8,8.3,30,80.8
3/30/2019,93,267.3,8.6,33.2,76.1
3/30/2019,94,276.7,7.1,28.5,70.7
3/30/2019,95,153.7,7.2,32.5,71
3/30/2019,96,357.2,7,32.8,73.1
3/31/2019,0,179.1,7,30.2,77.8
3/31/2019,1,244.8,10,32.1,71.7
3/31/2019,2,125.5,10.3,31.9,76.6
3/31/2019,3,341.1,7.9,27.8,73.8
3/31/2019,4,271.5,8.9,29.9,74.7
3/31/2019,5,125.5,8.1,30,73.2
3/31/2019,6,294.6,7.5,30.6,78.7
3/31/2019,7,365.1,7.7,34.5,73.9
3/31/2019,8,304.7,7.3,26.2,74.1
3/31/2019,9,229.7,12.9,31.7,71.1
3/31/2019,10,125.5,7.2,30.3,73.9
3/31/2019,11,213.1,8.6,32.3,75.5
3/31/2019,12,179,8.7,32,70.9
3/31/2019,13,288.2,7.2,36.7,74.6
3/31/2019,14,173.3,7.8,35.7,74.4
3/31/2019,15,150,7.2,24.3,77.1
3/31/2019,16,125.2,12.9,30.1,74
3/31/2019,17,145.8,7.2,41.8,69.3
3/31/2019,18,289.3,8.3,29,70.7
3/31/2019,19,323.2,8.9,35.9,70.8
3/31/2019,20,306.6,7.2,28.3,68.9
3/31/2019,21,306.9,7.2,34.1,76.8
3/31/2019,22,306.6,7.7,31.8,79.6
3/31/2019,23,306.3,13.3,30.2,74.4
3/31/2019,24,306.5,7.9,34.4,76
3/31/2019,25,307.2,8.4,30.5,82.8
3/31/2019,26,306.6,8.9,30.1,80.4
3/31/2019,27,234.9,7.4,42,76.1
3/31/2019,28,215.2,7.2,37.9,76
3/31/2019,29,280.7,9.5,28,83.4
3/31/2019,30,151.6,10.8,21.5,80.8
3/31/2019,31,198.2,7.3,33.8,79.5
3/31/2019,32,125.8,8.1,36,75.8
3/31/2019,33,153.2,9,22.4,71.6
3/31/2019,34,216.2,8,34.2,73.3
3/31/2019,35,125.9,7.1,39.7,75.1
3/31/2019,36,177.9,7.2,28,71.8
3/31/2019,37,319.1,7,27.7,70.7
3/31/2019,38,178.2,7.5,31.7,68.8
3/31/2019,39,125.4,10.5,23.9,74.8
3/31/2019,40,125.4,11.5,29.2,76.8
3/31/2019,41,306.2,8.2,24.2,74.2
3/31/2019,42,227,7.5,35.3,72.9
3/31/2019,43,223.6,7.6,23.8,73.5
3/31/2019,44,187.5,7,21.5,74.2
3/31/2019,45,230,7.3,25.1,75.6
3/31/2019,46,125.9,7.4,25.2,68.9
3/31/2019,47,200.9,7.9,23.2,71.9
3/31/2019,48,332.1,8.5,29.3,72.7
3/31/2019,49,203.3,11.3,23.5,67.1
3/31/2019,50,206.9,9.6,19.3,63.5
3/31/2019,51,185,7.2,27,63.7
3/31/2019,52,345.6,7.1,23,63.6
3/31/2019,53,302,7,19.3,64.8
3/31/2019,54,256.5,7.2,16.8,64.6
3/31/2019,55,126,7.7,31.4,66.7
3/31/2019,56,296.7,8.3,21.1,63.6
3/31/2019,57,305.6,8.3,23.1,61.4
3/31/2019,58,304.8,7.5,21.4,60.3
3/31/2019,59,304.5,7.1,17,58.5
3/31/2019,60,304.3,12.7,20.7,53.3
3/31/2019,61,304.4,7.1,19,58.6
3/31/2019,62,304.3,7,19.1,57.2
3/31/2019,63,304.3,7.3,22.8,59.5
3/31/2019,64,304.4,7,23.1,60.3
3/31/2019,65,304.1,7.5,23,59.6
3/31/2019,66,304.1,8.3,17,58.6
3/31/2019,67,304,8.5,20.8,55.5
3/31/2019,68,303.9,7.4,19,55.5
3/31/2019,69,303.8,7,23.1,61.6
3/31/2019,70,303.8,8.6,19,63.9
3/31/2019,71,303.7,11.6,19.2,61.4
3/31/2019,72,303.6,7.4,23,62.7
3/31/2019,73,303.5,7.3,25.2,63.7
3/31/2019,74,303.5,7,19,61.7
3/31/2019,75,303.6,7.2,17,56
3/31/2019,76,303.5,8.3,25,63.4
3/31/2019,77,303.7,8.3,23,63.4
3/31/2019,78,303.8,7.8,23.5,63.7
3/31/2019,79,304.1,7,21,64.1
3/31/2019,80,304.7,7.1,22.5,62.2
3/31/2019,81,305.2,7.7,21.3,61
3/31/2019,82,305.5,12.5,24.9,58.9
3/31/2019,83,305.6,7.2,19,66.2
3/31/2019,84,305.5,7.6,25,63.8
3/31/2019,85,305.8,7.2,22.9,62
3/31/2019,86,305.8,7.5,20.9,67.7
3/31/2019,87,262,9.4,23.4,63.8
3/31/2019,88,348.5,7.9,25.8,66.1
3/31/2019,89,364.4,7.2,24.4,62.3
3/31/2019,90,269.1,7.4,25.7,64.3
3/31/2019,91,364.8,12.8,26,67.7
3/31/2019,92,364.3,7.5,29.9,66.7
3/31/2019,93,182.8,7.1,24,68.8
3/31/2019,94,288,7.2,24.6,68.3
3/31/2019,95,235.3,8,27.9,70
3/31/2019,96,193.4,8.3,41.5,68.1
4/1/2019,0,311.9,8,41.9,74.5
4/1/2019,1,245.4,8.7,22.9,71.5
4/1/2019,2,255,7.5,27.1,70.3
4/1/2019,3,125.6,9.2,24.9,75.2
4/1/2019,4,287.1,10.8,28,74.3
4/1/2019,5,340.2,7,28.1,70.5
4/1/2019,6,364.7,7.3,26.1,72.9
4/1/2019,7,215.9,7.9,29.5,76
4/1/2019,8,192,7.5,27.1,77.1
4/1/2019,9,204.8,8.7,33.5,70.5
4/1/2019,10,256.1,8.4,25.8,66.5
4/1/2019,11,125.5,9,26.3,82.7
4/1/2019,12,183.3,11.3,31.1,72.3
4/1/2019,13,274.3,7.1,27,67.1
4/1/2019,14,213.3,7.1,29.4,67.1
4/1/2019,15,296,7.1,27,73.1
4/1/2019,16,238.4,7.6,36.3,70.7
4/1/2019,17,237.6,7.9,39.1,68.2
4/1/2019,18,125.5,8.8,19.7,73.4
4/1/2019,19,223,11.4,26.4,64.7
4/1/2019,20,334.4,9.7,31,76.8
4/1/2019,21,333.7,7.3,32.2,78.6
4/1/2019,22,306.6,7,27.1,75.5
4/1/2019,23,306.6,7.6,26.4,74.9
4/1/2019,24,306.6,7.6,41.8,79.6
4/1/2019,25,306.8,8.4,23.2,73.4
