time,PQ,Wat1,Wat2,Wat3
2019-01-05,107.12890746933334,359.63410029333335,15.736185794666667,76.66133705133333
2019-01-06,107.036661482,371.99564740666665,15.561534491,72.17625979
2019-01-07,116.46246986666667,371.71974976,14.728870028,72.22656623733333
2019-01-08,115.64257900666667,372.76549758666664,16.290990263333335,72.31940224666667
2019-01-09,120.35430946666666,367.1861017,17.640614166666666,71.41739483133334
2019-01-10,120.18633209333333,365.96931244666666,15.689322890666666,74.55548606533333
2019-01-11,113.07221132666666,353.77441646,16.197982290666666,78.70597148133334
2019-01-12,115.38229615333333,345.95516743999997,15.280853051333333,76.33895166266667
2019-01-13,111.83506313933333,342.6139219533333,16.419219464666668,72.7321511
2019-01-14,109.00224745333334,356.3178447866667,15.4048645746,58.193249290666664
2019-01-15,110.67454608133333,364.7957383533333,15.438363594666667,59.756183054666664
2019-01-16,105.86566580666667,364.1439917266667,17.303831642,62.550891822666664
2019-01-17,107.78158718066666,362.6512335,18.481609751333334,62.90172086
2019-01-18,108.82418908,361.57289694,15.098286148,67.00356551533334
2019-01-19,102.53144621533333,385.7520941066667,15.753620764866666,62.363949968
2019-01-20,94.33529867066667,385.5205245866667,15.735752212,64.831700578
2019-01-21,98.77232247133333,373.7551687866667,14.9024670928,71.829914432
2019-01-22,115.89701469333333,359.97505177333335,15.836417361,71.22800024533333
2019-01-23,107.88010993333333,363.16860847333334,16.8213716208,62.197394222
2019-01-24,95.04730356133334,367.5742284533333,14.533965978133333,44.951940782
2019-01-25,89.96856837666667,368.94732474666665,14.256654925,41.82437865666667
2019-01-26,75.84228849133333,368.29037521333333,12.766396823466666,41.283572466
2019-01-27,81.26770834666667,384.61395997333335,14.175121760933333,45.753172262
2019-01-28,84.85925251266667,382.3014481866667,14.9066072184,41.75163918133333
2019-01-29,84.12742639466667,363.6213201466667,15.1437259766,43.462022614666665
2019-01-30,87.15976235533333,353.8437677133333,16.354914426,63.845752360666665
2019-01-31,100.204947498,367.06757497333336,15.988536799333334,68.26487752933333
2019-02-01,105.47588570133334,367.79699231999996,16.568916415333334,66.72290037
2019-02-02,99.578461078,374.23605771333337,17.326786351333332,70.883713882
2019-02-03,96.90288606933333,360.5141284266667,15.369192,59.75577306466667
2019-02-04,83.570942684,358.0387643066667,14.924417660466666,59.92869831466667
2019-02-05,86.139358424,357.69830695999997,15.900350758666667,84.00270819266666
2019-02-06,83.585397086,357.4860273533333,15.705461885733333,46.033532142666665
2019-02-07,94.327503874,355.74717026,15.2963220684,50.95249307733333
2019-02-08,97.63261175733334,383.34401061333335,15.012542402533333,47.21193372133333
2019-02-09,90.84537059533334,369.5049127066667,14.946196000933334,46.301681359999996
2019-02-10,93.61589697666666,371.12760178,15.495082252066666,53.68986698
2019-02-11,92.78297493333334,355.53136936,15.520965937,86.42178676533334
2019-02-12,87.30800433733333,379.7443353333333,15.035147276866667,56.642335444
2019-02-13,99.09728623333334,366.65969305333334,16.871746243,55.82512548733333
2019-02-14,103.48668092933333,369.940328,14.606802860066667,63.229626842
2019-02-15,108.16645479333333,385.3086460733333,15.622000805333334,89.38514273599999
2019-02-16,102.40026086,362.40404380666666,15.143933282666666,59.618239516
2019-02-17,92.36981084533333,370.51255504,16.160001254,49.97373738666667
2019-02-18,90.29303333,354.40612256000003,13.075564963333333,41.165551179333335
2019-02-19,90.07270351866667,354.8894457466667,16.042266712666667,49.34527362
2019-02-20,91.62288648266667,358.8487282666667,18.476434476,55.368182575333336
2019-02-21,88.945663664,357.3175579466667,18.456356831333334,55.27074613933333
2019-02-22,114.26589282,372.488541,20.361475876,56.949425373333334
2019-02-23,99.40170312333333,371.60546152,16.052543434666667,70.990828328
2019-02-24,96.86368852666666,367.04377666,15.711689702666666,54.72635407933333
2019-02-25,96.23346710133333,371.2469767,17.441254264,56.96548774666667
2019-02-26,101.929042072,363.7038686466667,17.856357412,56.06403928066667
2019-02-27,108.93387115333333,371.9153172333333,16.213676194666668,44.361726051333335
2019-02-28,105.976700924,370.03168601333334,15.124804851333334,48.566928932
2019-03-01,101.177453,368.10443906666666,14.828792048666667,47.753664654666665
2019-03-02,97.55266938066667,358.49077968666666,13.9113695326,43.79930113133333
2019-03-03,90.86768726333334,367.7958208933333,13.607104323733333,44.08403159466667
2019-03-04,103.605799908,363.48654838666664,17.132661144,49.40950954733333
2019-03-05,107.10484972666667,361.7853966,16.058620030666667,48.033066285333334
